345,2022-12-31,02:11:41,HG1,@Northpowergrid  Any ideas of what has caused the Power cut in HG1 Harrogate? I know you are on it but I’m just being nosy tbh.
346,2022-12-31,01:37:20, ,@Northpowergrid no power at dene park close Harrogate!
347,2022-12-30,22:48:15,RT,RT @martinimarie: It’s been quite a year for us and @Northpowergrid have already reached out to us. Bring on 2023!!
348,2022-12-30,21:38:23,LS25 5,@Northpowergrid any update on powercut in LS25 5?
349,2022-12-30,21:30:19, ,@Northpowergrid no power in Monk Fryston. Are you aware? Been off for at least half an hour now.
350,2022-12-30,14:58:43,RT,"RT @martinimarie: Wow, look what message I’ve had from @Northpowergrid Looking to invite Zak to their offices. Zak will be so thrilled. The…"
351,2022-12-30,14:56:55,I,@Northpowergrid I have today seen a wooden pole supporting a power line that has nearly been cut through by a woodpecker.  I have photographs but can’t find an appropriate email address to send them to. Can you help?
352,2022-12-30,14:08:48, ,It’s been quite a year for us and @Northpowergrid have already reached out to us. Bring on 2023!! https://t.co/ZCzfxLDUMq
353,2022-12-30,12:20:57,RT,"RT @Northpowergrid: @martinimarie Thanks Marie, i will speak with the relevant team to see what could be arranged. Thanks, Simon"
354,2022-12-30,12:20:41, ,"@Northpowergrid Thank you Simon, most appreciated!😍"
355,2022-12-30,12:09:57,RT,RT @Northpowergrid: Being a force for good goes beyond our network - It includes everything  from making a positive contribution to the com…
356,2022-12-30,12:08:51,RT,RT @Northpowergrid: @martinimarie Please can you DM us your contact details so these can be passed onto the relevant team to look into what…
357,2022-12-30,12:08:48,I,"@Northpowergrid Simon, I have sent you my details via PM. Can you confirm that you’ve received them? Tia Marie."
358,2022-12-30,10:04:02,RT,"RT @martinimarie: @Northpowergrid Sorry Neil, I’ve only just seen this. Zak loves anything to do with Pylons, especially design, planning,…"
359,2022-12-30,10:03:49,I,"Wow, look what message I’ve had from @Northpowergrid Looking to invite Zak to their offices. Zak will be so thrilled. The power of Twitter! ( here he is impressing one of their fab engineers on site! Thanks for reaching out, we need more companies like you! #Autism #MentalHealth https://t.co/2sxIoduSpT https://t.co/56TbWoO7l5"
360,2022-12-30,09:58:12,I,"@Northpowergrid Sorry Neil, I’ve only just seen this. Zak loves anything to do with Pylons, especially design, planning, site visits. Thank you so much, he will be thrilled. If you PM me, I’ll send you my contact details. Wow, this is amazing!! 🎉🎉"
361,2022-12-30,07:20:41, ,@MarcusMib @Northpowergrid Came back on about 2am. Was more pissed off with neighbours burglar alarm going off!
362,2022-12-30,07:15:26, ,@shawcrossblue @Northpowergrid Hope you are all sorted now pal? Shit when power goes these days - lose everything!
363,2022-12-30,06:08:37,TCPDPUDUCHERRY,@NipponIndiaMF @nlcindialimited @JoshiPralhad @CoalMinistry @CoalIndiaHQ @RajKSinghIndia @utofpuducherry @pgcilindia #puducherryEB @pgcilindia @Northpowergrid @powergridintl @PowergridSpg @AurovilleMedia @JayantiRavi @DAEIndia @PPCCPuducherry @envispuducherry @TCPDPUDUCHERRY @NASA @TDCPOfficial https://t.co/HyFXf9lEIt
364,2022-12-30,02:23:45,HG2,@Northpowergrid our main power fuse tripped at 1.30am but then came back on when flicked back. At 2am the power went again but no fuses tripped and there's no numbers on the meter. Logged on your website for HG2 Harrogate
365,2022-12-30,00:30:08, ,@Northpowergrid any idea about power cut in Shaw cross area of dewsbury??
366,2022-12-30,00:26:45, ,@Northpowergrid power cut at wf127qj what's happening?
367,2022-12-29,21:25:14,UP,#FuelPrices down but #FleetCosts UP driver #idling by CHOICE still insane! Have a look! #GoGreenGoal2025 #sustainability @Cummins @GEOTAB @CaterpillarInc @FordPro @BHEnergyCo @PacifiCorp @NVEnergy @Northpowergrid @BHE_Renewables @AltaLink @EPAMichaelRegan @DeriveSystems https://t.co/FPwR0J2GG9
368,2022-12-29,19:54:13, ,@Northpowergrid Done
369,2022-12-29,19:39:13,DL13,@Northpowergrid Hi there. There was a power cut in DL13 this am but neither my partner or I got any tweets or texts?
370,2022-12-29,19:20:22,DM,"@Northpowergrid Have reported online (again), but will DM as well, thanks."
371,2022-12-29,19:02:16, ,Update: still no power and now the rest of the street has just lost the power as well. What is going on @Northpowergrid ?
372,2022-12-29,17:30:43, ,@Northpowergrid https://t.co/NbtMJLTFzn
373,2022-12-29,16:03:44, ,"@Northpowergrid  is encouraging customers to #BePrepared with a personal power cut plan this winter. Whether caused by a local issue, severe weather, or a national emergency, it’s important to know what to do. 

Find out more 👉 https://t.co/JiOVZqWKeo

#PrepareCareShare https://t.co/BaRtQgyodg"
374,2022-12-29,14:25:49,RT,"RT @MedhajNewsApp: ग्रिड सुरक्षा से संबंधित निर्देश जारी!
@pgcilindia @Northpowergrid @powergridintl @ChudenPowergrid @powergridnews @SGPow…"
375,2022-12-29,12:40:36,RT,"RT @Northpowergrid: Good morning, Janinne Kelly and Simon here from #TeamPowergrid. We are here with you until 15:00. If you have any #powe…"
376,2022-12-29,12:35:56, ,@Northpowergrid Any idea how long
377,2022-12-29,12:35:04,DL128UQ,@Northpowergrid Power cut DL128UQ
378,2022-12-29,12:01:47,EV,Should #EV transition include 33M tons #idling #exhaust annually? inside scoop RE#idle today’s 21st-century #fleets https://t.co/OFapSIW9uo  #transportation #sustainability #GoGreenGoal @BHEnergyCo @PacifiCorp  @NVEnergy @Northpowergrid @BHE_Renewables @AltaLink
379,2022-12-29,08:45:14, ,"@Northpowergrid Done, thanks 😊"
380,2022-12-29,08:34:21,RT,"RT @MedhajNewsApp: ग्रिड सुरक्षा से संबंधित निर्देश जारी!
@pgcilindia @Northpowergrid @powergridintl @ChudenPowergrid @powergridnews @SGPow…"
381,2022-12-29,08:31:36,BD6,"@Northpowergrid Morning, is there a problem in the BD6 area - flickering lights, appliances going off randomly in the night and I can hear house alarms along the road?"
382,2022-12-29,08:30:36, ,"ग्रिड सुरक्षा से संबंधित निर्देश जारी!
@pgcilindia @Northpowergrid @powergridintl @ChudenPowergrid @powergridnews @SGPowerGrid @powergridpsyche @PowerGridRes @WOPowerGrid  #powergrid #grid #india #Instructions  #grid #security #issued #medhajnews
https://t.co/HRDan7RBHx https://t.co/AwSgWt7PM8"
383,2022-12-29,02:00:50,EV,Should #EV transition include 33M tons #idling #exhaust annually? inside scoop RE#idle today’s 21st-century #fleets https://t.co/OFapSIWHjW  #transportation #sustainability #GoGreenGoal @BHEnergyCo @PacifiCorp  @NVEnergy @Northpowergrid @BHE_Renewables @AltaLink
384,2022-12-29,01:57:03,UP,"#FuelPrices down but #FleetCosts UP driver #idling by CHOICE still insane! Have a look! 
#GoGreenGoal2025 #sustainability @Cummins @GEOTAB @CaterpillarInc @FordPro @BHEnergyCo @PacifiCorp @MidAm_EnergyCo @NVEnergy @Northpowergrid @BHE_Renewables @AltaLink https://t.co/cDCX6LwFIz"
385,2022-12-29,00:25:42,S35 7AT,"@Northpowergrid 

My postcode is S35 7AT and we have just had another brief power cut … this is a very regular occurrence (sometimes once or twice a week) …

Why is this happening so often and what are you doing to resolve it ?"
386,2022-12-28,22:54:24, ,@Northpowergrid Outage*
387,2022-12-28,22:53:54, ,"@Northpowergrid Also, house numbers 16, 18, 20,22 Springwood aren’t showing on your report power outrage database. These houses were rebuilt in 2017. Are you able to add them at all?"
388,2022-12-28,22:27:59, ,@Northpowergrid Any updates on outage in yo32 please?
389,2022-12-28,17:01:27,I,@Northpowergrid I just want to say 'thank you so much' to the chaps working on the fault at S13 9DD in this awful weather! Especially the young man who has rung me constantly to keep us updated. My elderly mum is really poorly and he's been so good. I hope he enjoys his holiday.
390,2022-12-28,16:26:16,A,"Despite months of work to fix the problem, power cuts continue to hit #Beadlam. 

A resident has spoken out on the impact of these power cuts and urged action from @Northpowergrid to put an end to the problem

https://t.co/r70jsCiGpF"
391,2022-12-28,12:16:01,RT,"RT @jonstokoe: Haway @Northpowergrid, this problem has been ongoing for years.

Residents of #beadlam and #nawton deserve better.

@KarenGa…"
392,2022-12-28,11:33:30,RT,"RT @jonstokoe: Haway @Northpowergrid, this problem has been ongoing for years.

Residents of #beadlam and #nawton deserve better.

@KarenGa…"
393,2022-12-28,09:39:09, ,"Haway @Northpowergrid, this problem has been ongoing for years.

Residents of #beadlam and #nawton deserve better.

@KarenGazette and @dylanconnell_ will keep reporting until the problem is resolved. 

Something you can help with @kevinhollinrake? 

https://t.co/G24yVYOj1S"
394,2022-12-28,08:40:13,RT,"RT @Northpowergrid: Good morning, David,Janinne, Kelly and Simon here from #TeamPowergrid I am here with you until 15:00. If you have any #…"
395,2022-12-27,20:49:47,RT,RT @pipsterish: Hey @NorthPowergrid what is the point of a Priority Services Register with no priority services? I'd really like to know.
396,2022-12-27,19:24:07,RT,RT @pipsterish: Hey @NorthPowergrid what is the point of a Priority Services Register with no priority services? I'd really like to know.
397,2022-12-27,19:23:27,RT,RT @pipsterish: Hey @NorthPowergrid what is the point of a Priority Services Register with no priority services? I'd really like to know.
398,2022-12-27,19:13:04,RT,RT @pipsterish: Hey @NorthPowergrid what is the point of a Priority Services Register with no priority services? I'd really like to know.
399,2022-12-27,16:45:23, ,@Northpowergrid any update for the Yeadon area? Just arrived home from being away to no power and received no notification of this. Many thanks
400,2022-12-27,13:55:49, ,@Northpowergrid All good now. Man in van has been out. Thankyou.
401,2022-12-27,10:31:05, ,"@Northpowergrid 7 working days is fine. It happened a week ago, but it's only been 3 working days. Merry Xmas."
402,2022-12-27,09:28:45, ,"@Northpowergrid Heyfield  New 
Mill Road, Holmfirth, Huddersfield Hd97sg. Thankyou"
403,2022-12-27,09:25:44, ,What kind of lead times do you have for filling in holes you've made @Northpowergrid ? https://t.co/s6cz9r6GD8
404,2022-12-27,09:17:19,HD9 7SG,"@Northpowergrid Power cut in HD9 7SG is identified on your map. Any idea what the cause is and when we are due to be reconnected, please?"
405,2022-12-26,12:07:39, ,@Northpowergrid My neighbour who was back at same time as us has been offered £50 as a goodwill gesture. Please confirm will get the same
406,2022-12-26,12:04:52,I,"@Northpowergrid My name is Judith not Julie. And while I understand that, this was Christmas Day, not a random Sunday when shops would be open and alternatives available. It’s different and therefore much worse"
407,2022-12-26,11:08:58, ,@Northpowergrid Did not come back on until 11pm.  How do we go about claiming compensation?
408,2022-12-26,10:29:51,S64 9DB,"@Northpowergrid Currently no electricity in S64 9DB, Mexborough. Are you aware of any ongoing issues?"
409,2022-12-26,10:14:49,NE46 4LW,"@Northpowergrid Hi Emma, our power off in NE46 4LW yesterday 10:40 to 19:40. I understand you pay compensation if off 12 hours. We were off 9 but it ruined our Christmas Day, expensive Turkey now in the bin. Also my husband is on your priority register. What compensation will you offer?"
410,2022-12-26,07:20:15,RT,RT @pipsterish: @johnpringdns My letter from @Northpowergrid today. Absolutely useless. https://t.co/QT2gPufk5V
411,2022-12-26,00:35:41,SR4 0,@Northpowergrid power cut SR4 0?
412,2022-12-25,19:57:10, ,@DavidWooff @Northpowergrid @JudithB67 @GuyOpperman No we are still without. Generator sat at end of road but need @Northpowergrid to sort . Glad your folks are sorted
413,2022-12-25,19:55:21, ,"@Northpowergrid @JudithB67 @GuyOpperman Very happy to also confirm that my parents also have power restored now - appreciate the efforts this has taken, and hope everyone has power restored soon"
414,2022-12-25,19:52:33, ,@Northpowergrid @DavidWooff @GuyOpperman Thanks very much Simon. Ours came back 10 mins ago and we are very happy! Hope the remaining people are back soon 🤞
415,2022-12-25,19:46:16, ,@lally_jo @Northpowergrid @JudithB67 @GuyOpperman ...my folks have power now - are you still without?
416,2022-12-25,19:45:45, ,@lally_jo @Northpowergrid @JudithB67 @GuyOpperman Happy to report that the my parents have just called to say they have power back back on now....  finally! (thanks for your support) - and Merry Christmas
417,2022-12-25,19:45:02, ,@Northpowergrid @JudithB67 @DavidWooff @GuyOpperman Generators are in the village but no one  from @Northpowergrid to help solve the issue .
418,2022-12-25,19:36:07, ,@Northpowergrid Request to share update on this region please @Northpowergrid
419,2022-12-25,19:12:23,I,@Northpowergrid @JudithB67 @DavidWooff @GuyOpperman I presume by the final few you mean the whole of Oakwood then?
420,2022-12-25,18:54:26,NE46,@Northpowergrid Any update on NE46 and NE47 please.
421,2022-12-25,18:52:22,NE46 4LW,"@Northpowergrid @DavidWooff @GuyOpperman So, basically yes, it will be pushed back?!? We are NE46 4LW so are we “Final few properties” would you say?"
422,2022-12-25,18:32:33, ,@Northpowergrid @JudithB67 @GuyOpperman Will do now
423,2022-12-25,18:20:20,I,@lally_jo @Northpowergrid @JudithB67 @GuyOpperman Thank you for your very kind offer - I might take you up on this if we get beyond 7pm without power.
424,2022-12-25,18:13:39, ,@DavidWooff @Northpowergrid @JudithB67 @GuyOpperman David happy to go check if they need anything if you want. Just in box me
425,2022-12-25,18:12:08, ,@Northpowergrid @JudithB67 @DavidWooff @GuyOpperman Still not restored in Oakwood. Lots of older vulnerable residents . Merry Christmas 😡
426,2022-12-25,17:59:23, ,"@Northpowergrid spoke too soon ,our power has just gone again in s18, whole street out."
427,2022-12-25,17:55:02, ,"@Northpowergrid @JudithB67 @GuyOpperman Having contacted your support line around 2pm we were assured my parents (on your ""vulnerable persons"" list) would be contacted by you to check on them, no contact with them, your helpline now auto disconnects so no way to get updates except here - are we also looking at 7pm+ ?"
428,2022-12-25,17:48:03, ,@Northpowergrid @PaintedMan28 yeh cheers ours is back on. merry xmas.
429,2022-12-25,17:46:14, ,@Northpowergrid our power came back on about 10 mins ago in s18. cheers!
430,2022-12-25,17:40:54, ,@Northpowergrid @DavidWooff @GuyOpperman Hi Simon we just got another text saying 7pm. Will that also end up being pushed back??
431,2022-12-25,17:38:43,RT,RT @Northpowergrid: #Powercut S17 &amp; S18 #TeamPowergrid https://t.co/nyhF7rzmxQ
432,2022-12-25,17:32:29, ,"@Northpowergrid @DavidWooff @GuyOpperman But we are still off! Anick and Oakwood! You said 12:15, then 16:45, now 18:00. How realistic is 18:00 or are you going to push it back even more???"
433,2022-12-25,17:20:56,RT,RT @Northpowergrid: @Ramkumar311093 Engineers are working it isolate the issue and power will be restore to the majority of customers short…
434,2022-12-25,17:11:45, ,@PaintedMan28 @Northpowergrid we're in s18 and affected by the sme outage i presume. is it possible to get updates here as more info becomes available? appreciate the efforts on xmas day.
435,2022-12-25,17:01:51,S17,@Northpowergrid @lesleyhole2121 How long for S17 power
436,2022-12-25,16:55:19,S17,@Northpowergrid Hi S17 power down. Do you have ETA
437,2022-12-25,15:28:50, ,@Northpowergrid Any further update with this? Still without power. Will this be beyond 4:45pm?
438,2022-12-25,14:15:10, ,@dippydottyp @Northpowergrid @GuyOpperman and Merry Christmas to you too!
439,2022-12-25,14:14:03, ,"@DavidWooff @Northpowergrid @GuyOpperman What is your problem, they are doing there best to get power back on.  It’s not been put off deliberately.  If you are so concerned about your vulnerable parents why aren’t you with them, after all  it’s Christmas Day"
440,2022-12-25,13:25:56, ,@Northpowergrid @gingerhtafc @StuartFrazer @GuyOpperman Thank you Syed
441,2022-12-25,12:55:36,I,"@gingerhtafc @StuartFrazer @Northpowergrid @GuyOpperman I absolutely am - one of those without power who i am concerned about is a 50+ year veteran of the NHS who worked Christmas days for decades, now in her 80's with health issues. I am concerned for her well being - not ovens, or freezers, but essential's for ongoing health care"
442,2022-12-25,12:52:15,RT,RT @gingerhtafc: @DavidWooff @StuartFrazer @Northpowergrid @GuyOpperman Are you able to confirm you appreciate the people working Christmas…
443,2022-12-25,12:49:41, ,@DavidWooff @StuartFrazer @Northpowergrid @GuyOpperman Are you able to confirm you appreciate the people working Christmas Day to restore power?
444,2022-12-25,12:48:26,RT,RT @Northpowergrid: POWERCUT IN #SHEFFIELD #S9 https://t.co/9yeaDPa4Ug
445,2022-12-25,12:31:31,RT,RT @Northpowergrid: POWERCUT IN #SHEFFIELD #S9 https://t.co/9yeaDPa4Ug
446,2022-12-25,12:22:06, ,@Northpowergrid We are being told it is now 16:45 - can you shed more light on this and confirm?
447,2022-12-25,12:08:35,I,@StuartFrazer @Northpowergrid @GuyOpperman ...and now I hear its 16:45 at the earliest before the rest 'might' get power back - are you able to confirm?
448,2022-12-25,12:05:21, ,@Northpowergrid @DavidWooff @GuyOpperman Well done Syed and all the workers on this from Northern Powergrid. Merry Christmas 🎄
449,2022-12-25,11:35:21,RT,"RT @Northpowergrid: @DavidWooff @GuyOpperman Hi David, we have restored over 1700 customers already. We only have 191 left off and our team…"
450,2022-12-25,11:18:47, ,@Northpowergrid @GuyOpperman - Do you know that almost 2000 homes in your constituency have no power - on Christmas Day - and this includes vulnerable people like my parents?
451,2022-12-25,10:55:38,RT,RT @Northpowergrid: POWERCUT IN #HEXHAM NE46 and NE47 https://t.co/sdUGytopQa
452,2022-12-25,10:46:59,RT,RT @Northpowergrid: POWERCUT IN #HEXHAM NE46 and NE47 https://t.co/sdUGytopQa
453,2022-12-25,06:42:50, ,@dinamalarweb @DoPTGoI @DoptSecretary @GovernmentIndia @mygovindia @MyGovHindi @CEOMyGovIndia @DataPortalIndia @RajKSinghIndia @MinOfPower @pgcilindia @Northpowergrid @powergridintl @mnreindia🤔@TANGEDCO_Offcl🗺️@V_Senthilbalaji🚩@rajbhavan_tn @rtiindia @madrasbench @Swamy39 @SCofInd @CijIndia
454,2022-12-25,00:18:16,NE12 6BR,"@Northpowergrid we’ve had a power cut in NE12 6BR one hour ago, there is no answer on 08007316945 or 105, can you please advise who I can contact? Thanks"
455,2022-12-24,13:34:20, ,@Northpowergrid Thanks Simon.
456,2022-12-24,12:00:15,I,@Northpowergrid Thanks Simon. Are they confident they’ll be able to fix the problem. I have elderly parents affected.
457,2022-12-24,11:48:57,NE16,@Northpowergrid Any news on how long the power will take to come on NE16 area please?
458,2022-12-24,10:51:47, ,"@Northpowergrid Thanks Simon, appreciate the info! 🙏"
459,2022-12-24,10:43:30, ,"@DorindaDorinda @Northpowergrid @YorkCycle Not clear why @Northpowergrid would start work just before Xmas then leave site unless emergency work. If not actually working and full route not obstructed,  agree works area should be fenced and route reopened. @SustransYorkVol @CityofYork"
460,2022-12-24,10:29:29,TS27 3HX,@Northpowergrid Morning! Power seems to be cycling in TS27 3HX. Off and on in about 5 secs repeatedly. Have reported it on the site but do you have any info?
461,2022-12-24,00:48:16, ,@sjo1966 @Northpowergrid @AndyDAgorne @YorkCycle https://t.co/zK6gEDfsuV
462,2022-12-23,21:50:54,RT,RT @Northpowergrid: #Powercut #WF2 #TeamPowergrid https://t.co/cnNEgP1lVz
463,2022-12-23,21:48:25,RT,RT @Northpowergrid: #Powercut #WF4 #TeamPowergrid https://t.co/782nWhuds5
464,2022-12-23,20:10:17,RT,RT @Northpowergrid: #Powercut #S75 #WF4 #TeamPowergrid https://t.co/NQAJiE9g41
465,2022-12-23,19:54:38,HG2,@Northpowergrid HG2 powers been gone since about 5. Do you know when it is expected to be back on? Thanks
466,2022-12-23,19:47:56, ,"@Northpowergrid Yes, it is back on for me. Reports are that the Front Street is still off though."
467,2022-12-23,19:07:11,I,@Northpowergrid Any more accuracy on time?I have multiple aquariums :(
468,2022-12-23,18:52:44,NE37 3EN,@Northpowergrid NE37 3EN has a power cut same with concord aswell
469,2022-12-23,18:49:45,NE37,@Northpowergrid NE37 powercut - whole street is off in the very least. I live alone and have Asperger's and I'm freaking out a bit.
470,2022-12-23,14:10:50, ,"Btw @Northpowergrid @10DowningStreet There won't be any powercuts cos we're payiing a hec of a lot for our energy these days. Thanks for all the 'advice' as a priority customer, now you keep the leccy on."
471,2022-12-23,13:45:55,RT,RT @Northpowergrid: Hi to all customers in #YO31. There is an unexpected power cut affecting 13 properties in your area. #TeamPowergrid are…
472,2022-12-23,09:46:03,I,"@Northpowergrid Judging by the amount of power cuts I've had this year (HU15 2NY) I'd describe them as ""unplanned"" (unwanted!) rather than ""unexpected"""
473,2022-12-22,23:29:55,RT,"RT @Northpowergrid: Good evening, Chris, Jo &amp; Kelly here from #TeamPowergrid we are here with you until 07:00. If you have any #power relat…"
474,2022-12-22,21:10:00,DN4,@Northpowergrid Do you have news of the powercut in the DN4 area?
475,2022-12-22,21:05:25, ,"@kelsophilip @Northpowergrid @SmartEnergyGB Yup, mine were fitted almost 2 years ago and the gas meter still isn’t connected.
The in-house screen doesn’t connect to either meter."
476,2022-12-22,20:56:51,RT,RT @Northpowergrid: #Powercut #DN20 #Brigg #TeamPowergrid https://t.co/EgYTxp1YKD
477,2022-12-22,20:25:02,I,@Northpowergrid I'm a blind person who had a smart meter fitted in 2019. Still cannot make use of the functions as I can't see the screen. Any suggestions as to how I can gain access to the money savings?
478,2022-12-22,20:09:38,A,"@Northpowergrid @SmartEnergyGB A smart meter wouldn’t tell me anything I don’t already know. The fact is, the energy generators are screwing everyone by charging far more than they should."
479,2022-12-22,19:58:34,VO,"@Northpowergrid @SmartEnergyGB Smart meter do not save energy or save money, there is a need for behavioral change in order to make savings, passive technology is the only answer, such as VO for electrical supplies"
480,2022-12-22,19:47:54,RT,RT @Northpowergrid: We're reminding parents and guardians to add a safety chat with their loved ones to the Christmas to-do list. Read more…
481,2022-12-22,19:29:00,RT,RT @Northpowergrid: POWERCUT IN GATESHEAD #TeamPowergrid https://t.co/5uqAX36QCD
482,2022-12-22,19:27:13, ,@Northpowergrid @SmartEnergyGB Sick of seeing these messages when Scottish Power never have any available slots. It’s time you regulated these suppliers better.
483,2022-12-22,19:26:21,NE9,@Northpowergrid Are you aware of the power failure in Gateshead NE9?
484,2022-12-22,19:10:57,I,"@Northpowergrid @SmartEnergyGB I would love one but the old original one is long gone, and @eon_next now insist that I need to buy a brand new one myself, for about £60ish.

With the money I pay them every month you’d think they’d chuck you a new one for free when required. 🤷🏻‍♂️"
485,2022-12-22,19:09:44, ,@pipsterish @Northpowergrid Yep. Received this “helpful” advice. https://t.co/KsXxogJ1dR
486,2022-12-22,17:52:43, ,@Northpowergrid Power cut at Gowthorpe Selby. We’re three vans of men there until half an hour ago. No power here and the gates are locked! Have they all gone home for the night?
487,2022-12-22,16:03:26, ,"@Northpowergrid  is encouraging customers to #BePrepared with a personal power cut plan this winter. Whether caused by a local issue, severe weather, or a national emergency, it’s important to know what to do. 

Find out more 👉 https://t.co/ceniKPuPcr

#PrepareCareShare https://t.co/40i81Yt0mi"
488,2022-12-22,11:09:48,RT,RT @Northpowergrid: We're encouraging customers to #beprepared with a personal #powercut plan this #winter. Whether caused by a local issue…
489,2022-12-22,10:20:20,RT,RT @Northpowergrid: Please take a minute this Christmas holidays to talk to the young people in your life about why it's important to stay…
490,2022-12-22,10:17:51,RT,"RT @Northpowergrid: We’re responsible for our region's electricity network 🤝🔌

But what is a local network? And how do we operate it?

Our…"
491,2022-12-22,08:54:49,OFGEM,"@pipsterish @johnpringdns @Northpowergrid Its an illusion, anything that might cost them money &amp; they go to OFGEM &amp; ask for rule changes. Sadly OFGEM tend to side with the suppliers not the customers 🤔"
492,2022-12-22,08:53:18,RT,RT @pipsterish: Hey @NorthPowergrid what is the point of a Priority Services Register with no priority services? I'd really like to know.
493,2022-12-22,08:43:49,I,"@sccstreetsahead @Northpowergrid @SheffCouncil @Northpowergrid can you please update us. I'm not going away, nor it seems is the danger you have allowed to continue!"
0,2023-01-23,07:37:29, ,@desertgold2 Hello @Northpowergrid do you have an update for the customer on job ref: 230104-000577 please?
1,2023-01-22,17:13:57, ,@Northpowergrid @ChronOnline @DanJarvisMP @BarnsleyCouncil Thanks Kirsty.
2,2023-01-22,16:41:02, ,@Northpowergrid Wwill do. Thx
3,2023-01-22,13:05:37, ,@Northpowergrid disgusting. Been like this for a week @ChronOnline @DanJarvisMP . Surely not complaint with your road opening notice @BarnsleyCouncil https://t.co/XdaIoOyGUj
4,2023-01-22,12:12:08,RT,"RT @martinimarie: Another new #WorkExperience day, with @Keltbraygroup who provided Zak with a fabulous day, thank you!

We even bumped int…"
5,2023-01-22,12:12:05,RT,"RT @martinimarie: Zak in action during his #WorkExperience this week, astounding Mikolaj Kukawski @Northpowergrid  with his knowledge! Than…"
6,2023-01-22,10:32:46, ,@Northpowergrid Need to report issue with transformer outside my property. Often a v. loud humming noise which travels through the power lines into my house walls. Often so load can’t sleep. Has been report before. Someone has said transformer was on a replacement list
7,2023-01-21,18:34:01, ,@Northpowergrid Thanks
8,2023-01-21,18:05:36, ,@Northpowergrid power cut in darras hall ponteland ne20 9ph
9,2023-01-21,14:13:33,RT,"RT @energyheroes1: We won!!! 
Energy action within a #ClimateEmergency 
Young people taking charge. Shaping futures.

Thanks to @Comm1nrg a…"
10,2023-01-21,09:32:57, ,"@Northpowergrid Power cut in Eastburn, Keighley, Yorkshire."
11,2023-01-20,20:20:07, ,"@UKSchoolsSusty @Comm1nrg @Northpowergrid @globalactplan Thank you! It's a great evening. Multi-sector. Critical collaborations.
♥️"
12,2023-01-20,20:12:21, ,@energyheroes1 @Comm1nrg @Northpowergrid @globalactplan Congratulations 🎉
13,2023-01-20,20:06:07, ,"We won!!! 
Energy action within a #ClimateEmergency 
Young people taking charge. Shaping futures.

Thanks to @Comm1nrg and @Northpowergrid for their support. https://t.co/RZHRvIUGyn"
14,2023-01-20,14:18:01, ,@Northpowergrid Have you seen our tweet re yesterday’s closure…?
15,2023-01-20,11:22:02, ,@Comm1nrg @RepowerLondon @SELonCommEnergy @plymenergycom @OurArtAndEnergy @UKPowerNetworks @Northpowergrid @CAfStweets @CREWEnergyLDN Looking forward to this!!! #communityenergycommunity
16,2023-01-20,11:06:00,RT,RT @Comm1nrg: @RepowerLondon @SELonCommEnergy @plymenergycom @OurArtAndEnergy @UKPowerNetworks @Northpowergrid @CAfStweets @CREWEnergyLDN
17,2023-01-20,10:04:07, ,"@Northpowergrid Thank you, 12:00 as in lunchtime? Thanks"
18,2023-01-20,09:22:37,DH8 5,"@Northpowergrid Morning, the power has just gone off DH8 5 
Consett. Any updates on this please, thanks"
19,2023-01-20,07:25:11,I,@Northpowergrid I've got a sanctioned power cut from 10 to 2 today. Will the Spiders be ok?
20,2023-01-19,21:04:31,AGAIN,@Northpowergrid Power has just gone off AGAIN in Bishop Auckland.Just what we need in a cold spell 😡
21,2023-01-19,19:41:47, ,@Northpowergrid Having received a letter saying there would be a power cut from 9-1.30 today we closed our cafe as it’s impossible to operate without power. It never went off…not once. We have been in touch and been told you won’t do anything about it. This isn’t good enough???
22,2023-01-19,19:41:45, ,@RepowerLondon @SELonCommEnergy @plymenergycom @OurArtAndEnergy @UKPowerNetworks @Northpowergrid @CAfStweets @CREWEnergyLDN
23,2023-01-19,17:13:04, ,@Northpowergrid Sent Kyle.
24,2023-01-19,17:03:29,YO42 4PE,@Northpowergrid Power gone YO42 4PE area
25,2023-01-19,17:01:42,YO86,Hi @Northpowergrid power out at YO86??
26,2023-01-19,15:23:30, ,@Northpowergrid Tracked it near scunthorpe.
27,2023-01-19,14:28:24,RT,RT @Northpowergrid: Do you live in #Driffield #Hull #Pocklington or #Bridlington? Check out the skies today and see if you spot our helicop…
28,2023-01-19,13:01:38,HU5,@Northpowergrid Power cut in HU5 area. Any info?
29,2023-01-19,09:56:58,RT,RT @Northpowergrid: Do you live in #Driffield #Hull #Pocklington or #Bridlington? Check out the skies today and see if you spot our helicop…
30,2023-01-19,08:47:11, ,"@EnergySvgTrust @CitizensAdvice @NGNgas @Northpowergrid @CadentGasLtd @CitAdvNewcastle 
@NorthumbrianCAB @CAenergypolicy @CadentFund"
31,2023-01-19,08:37:30, ,Kudos to @Northpowergrid it was back on soon after 👌🏻 https://t.co/Uhtyj6AUV0
32,2023-01-18,12:49:11,BD21 4,@Northpowergrid Power cut in BD21 4 area
33,2023-01-18,11:06:06, ,#PlanetData5 - #Climate changes are impacting emergency responses -  how can we collaborate with data to help @YorkshireWater  &amp; @Northpowergrid emergency response specifically for vulnerable customers https://t.co/K562jM1vrH https://t.co/p1biXmcDPT
34,2023-01-18,09:14:54, ,@sccstreetsahead @Northpowergrid Thank you for your response
